b2b1c719-9622-4e71-a71d-6648278b5e61,15149806936455755972,,Хлепча,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.7089,33.5987,1,2017-10-10 03:48:31.842+0000,2017-10-10 03:48:31.842+0000
e42cd4ba-502c-4222-9680-519664feed2d,6539324118265619073,,Діброва,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,51.1556,27979,4,2017-10-10 03:48:31.139+0000,2017-10-10 03:48:31.139+0000
8d2c31b8-6b00-442f-9fc2-12bb88c3098c,15147633908514319559,,Мала Бугаївка,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.2089,29.9408,1,2017-10-10 03:48:32.058+0000,2017-10-10 03:48:32.058+0000
dff08fdc-21dd-48fb-8e5e-857b1a0fd415,15149510855201433702,,Погреби,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.6194,31.9662,4,2017-10-10 03:48:31.373+0000,2017-10-10 03:48:31.373+0000
8e51d898-6abc-400f-a7b3-8ddb8596eeca,15147724505978582303,,Яцьки,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.0604,30.3645,1,2017-10-10 03:48:32.165+0000,2017-10-10 03:48:32.165+0000
28d9d2ae-8d78-4bc2-b2e3-8ecc1cb73598,15173832097769175100,,Барахти,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.7301,33.9096,1,2017-10-10 03:48:31.622+0000,2017-10-10 03:48:31.622+0000
e9bdc50b-d7bd-4d3b-bf2e-036f299810f6,15147692981815906183,,Липовий Скиток,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.2758,30.1992,4,2017-10-10 03:48:31.963+0000,2017-10-10 03:48:31.963+0000
4d90bcc8-4f8e-46cf-a47b-00f41402467c,15147724505978582303,,Ксаверівка Друга,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.0604,30.3645,1,2017-10-10 03:48:32.272+0000,2017-10-10 03:48:32.272+0000
a200ec4e-79ea-4d05-81f2-a086a26898a4,15147738300796979883,,Червоне Поле,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.1549,30.4069,1,2017-10-10 03:48:32.320+0000,2017-10-10 03:48:32.321+0000
5c5c57b8-cb98-42a8-a30a-7e858c99a7a2,15147738300796979883,,Червоне (Шевченківська сільська рада),,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.1549,30.4069,1,2017-10-10 03:48:32.356+0000,2017-10-10 03:48:32.356+0000
0472ed47-348d-4309-b715-9be6f8f44755,15147724505978582303,,Скрипки,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.0604,30.3645,1,2017-10-10 03:48:32.238+0000,2017-10-10 03:48:32.238+0000
3031987f-c835-41bc-a434-0a9dfbd40dd7,15149806936455755972,,Мар'янівка,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.7089,33.5987,1,2017-10-10 03:48:31.699+0000,2017-10-10 03:48:31.699+0000
cf07a583-9aa1-4b97-9c25-5504ee3b6f49,15147124413468197466,,Ксаверівка,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.4337,28.5083,4,2017-10-10 03:48:31.882+0000,2017-10-10 03:48:31.882+0000
f3dde0d2-83f6-47b1-b274-5805ac42d570,15173832097769175100,,Порадівка,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.7301,33.9096,1,2017-10-10 03:48:31.510+0000,2017-10-10 03:48:31.510+0000
340528df-fb68-48db-b7f6-71d2c56830c5,15149806936455755972,,Кожухівка,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,49.7089,33.5987,1,2017-10-10 03:48:31.791+0000,2017-10-10 03:48:31.791+0000
5fcb4e37-ac02-4d57-ab67-940f8d608c01,15147724505978582303,,Зелений Бір,,fe1efc98-0017-4076-957e-e9d2ea5732bc,91378c4c-19b7-4dd1-b36f-e800d29f3796,06e4d0eb-ca3a-4e71-b473-8fead433782d,,,,,50.0604,30.3645,1,2017-10-10 03:48:32.221+0000,2017-10-10 03:48:32.221+0000
